TMAX,TMIN,DATE,STATION
  202,   90,1988-07-12,ZI000067865
  228,   42,1988-07-13,ZI000067865
  224,   12,1988-07-14,ZI000067865
  222,   50,1988-07-15,ZI000067865
  238,   42,1988-07-16,ZI000067865
  234,    7,1988-07-17,ZI000067865
  242,   22,1988-07-18,ZI000067865
  261,   20,1988-07-19,ZI000067865
  267,   37,1988-07-20,ZI000067865
  265,   66,1988-07-21,ZI000067865
  252,   90,1988-07-22,ZI000067865
  247,   79,1988-07-23,ZI000067865
  245,   82,1988-07-24,ZI000067865
  252,   82,1988-07-25,ZI000067865
  253,   71,1988-07-26,ZI000067865
  237,   86,1988-07-27,ZI000067865
  225,   50,1988-07-28,ZI000067865
  232,   62,1988-07-29,ZI000067865
  240,   64,1988-07-30,ZI000067865
  252,   42,1988-07-31,ZI000067865
  267,   62,1988-08-01,ZI000067865
  277,   66,1988-08-02,ZI000067865
  277,   88,1988-08-03,ZI000067865
  277,   66,1988-08-04,ZI000067865
  266,   99,1988-08-05,ZI000067865
  250,   40,1988-08-06,ZI000067865
  263,   27,1988-08-07,ZI000067865
  282,   36,1988-08-08,ZI000067865
  259,   67,1988-08-09,ZI000067865
  230,  102,1988-08-10,ZI000067865
  212,   90,1988-08-11,ZI000067865
  217,   55,1988-08-12,ZI000067865
  248,   57,1988-08-13,ZI000067865
  262,   82,1988-08-14,ZI000067865
  272,   94,1988-08-15,ZI000067865
  287,   55,1988-08-16,ZI000067865
  287,   18,1988-08-17,ZI000067865
  253,   42,1988-08-18,ZI000067865
  233,   88,1988-08-19,ZI000067865
  239,   72,1988-08-20,ZI000067865
  251,   77,1988-08-21,ZI000067865
  257,   91,1988-08-22,ZI000067865
  265,   92,1988-08-23,ZI000067865
  240,  101,1988-08-24,ZI000067865
  254,   95,1988-08-25,ZI000067865
  262,  113,1988-08-26,ZI000067865
  297,   93,1988-08-27,ZI000067865
  308,  108,1988-08-28,ZI000067865
  306,  134,1988-08-29,ZI000067865
  318,  122,1988-08-30,ZI000067865
  329,  137,1988-08-31,ZI000067865
  335,  143,1988-09-01,ZI000067865
  277,  173,1988-09-02,ZI000067865
  292,  134,1988-09-03,ZI000067865
  296,  129,1988-09-04,ZI000067865
  256,  139,1988-09-05,ZI000067865
  280,   94,1988-09-06,ZI000067865
  282,  103,1988-09-07,ZI000067865
  302,   82,1988-09-08,ZI000067865
  300,   98,1988-09-09,ZI000067865
  304,  103,1988-09-10,ZI000067865
  319,  121,1988-09-11,ZI000067865
  302,  151,1988-09-12,ZI000067865
  292,  153,1988-09-13,ZI000067865
  293,  137,1988-09-14,ZI000067865
  305,  118,1988-09-15,ZI000067865
  316,  137,1988-09-16,ZI000067865
  277,  123,1988-09-17,ZI000067865
  272,   77,1988-09-18,ZI000067865
  272,  100,1988-09-19,ZI000067865
  292,  102,1988-09-20,ZI000067865
  301,   64,1988-09-21,ZI000067865
  313,  117,1988-09-22,ZI000067865
  314,  119,1988-09-23,ZI000067865
  320,  105,1988-09-24,ZI000067865
  330,  112,1988-09-25,ZI000067865
  327,   97,1988-09-26,ZI000067865
  335,  121,1988-09-27,ZI000067865
  280,  144,1988-09-28,ZI000067865
  319,  114,1988-09-29,ZI000067865
  335,  102,1988-09-30,ZI000067865
  333,  138,1988-10-01,ZI000067865
  340,  104,1988-10-02,ZI000067865
  330,  121,1988-10-03,ZI000067865
  339,  132,1988-10-04,ZI000067865
  329,  150,1988-10-05,ZI000067865
  327,  145,1988-10-06,ZI000067865
  339,  155,1988-10-07,ZI000067865
  336,  159,1988-10-08,ZI000067865
  339,  160,1988-10-09,ZI000067865
  355,  174,1988-10-10,ZI000067865
  348,  163,1988-10-11,ZI000067865
  197,  153,1988-10-12,ZI000067865
  251,  136,1988-10-13,ZI000067865
  288,  138,1988-10-14,ZI000067865
  302,  146,1988-10-15,ZI000067865
  327,  147,1988-10-16,ZI000067865
  340,  147,1988-10-17,ZI000067865
  358,  169,1988-10-18,ZI000067865
  329,  202,1988-10-19,ZI000067865
  292,  174,1988-10-20,ZI000067865
  258,  167,1988-10-21,ZI000067865
  317,  160,1988-10-22,ZI000067865
  288,  160,1988-10-23,ZI000067865
  265,  174,1988-10-24,ZI000067865
  309,  133,1988-10-25,ZI000067865
  325,  156,1988-10-26,ZI000067865
  298,  171,1988-10-27,ZI000067865
  320,  153,1988-10-28,ZI000067865
  315,  180,1988-10-29,ZI000067865
  285,  162,1988-10-30,ZI000067865
  299,  157,1988-10-31,ZI000067865
  295,  138,1988-11-01,ZI000067865
  313,  160,1988-11-02,ZI000067865
  339,  156,1988-11-03,ZI000067865
  291,  160,1988-11-04,ZI000067865
  302,  171,1988-11-05,ZI000067865
  303,  171,1988-11-06,ZI000067865
  309,  155,1988-11-07,ZI000067865
  309,  156,1988-11-08,ZI000067865
  288,  176,1988-11-09,ZI000067865
  279,  176,1988-11-10,ZI000067865
  262,  161,1988-11-11,ZI000067865
  282,  125,1988-11-12,ZI000067865
  281,  107,1988-11-13,ZI000067865
  294,   96,1988-11-14,ZI000067865
  327,  126,1988-11-15,ZI000067865
  281,  169,1988-11-16,ZI000067865
  252,  156,1988-11-17,ZI000067865
  269,  141,1988-11-18,ZI000067865
  262,  154,1988-11-19,ZI000067865
  300,   87,1988-11-20,ZI000067865
  313,  114,1988-11-21,ZI000067865
  316,  120,1988-11-22,ZI000067865
  326,  134,1988-11-23,ZI000067865
  334,  119,1988-11-24,ZI000067865
  332,  133,1988-11-25,ZI000067865
  342,  157,1988-11-26,ZI000067865
  346,  167,1988-11-27,ZI000067865
  344,  203,1988-11-28,ZI000067865
  302,  172,1988-11-29,ZI000067865
  218,  163,1988-11-30,ZI000067865
  218,  156,1988-12-01,ZI000067865
  298,  167,1988-12-02,ZI000067865
  265,  167,1988-12-03,ZI000067865
  275,  180,1988-12-04,ZI000067865
  296,  172,1988-12-05,ZI000067865
  238,  164,1988-12-06,ZI000067865
  198,  148,1988-12-07,ZI000067865
  222,  142,1988-12-08,ZI000067865
  222,  154,1988-12-09,ZI000067865
  280,  158,1988-12-10,ZI000067865
  300,  148,1988-12-11,ZI000067865
  307,  164,1988-12-12,ZI000067865
  294,  164,1988-12-13,ZI000067865
  304,  177,1988-12-14,ZI000067865
  280,  185,1988-12-15,ZI000067865
  282,  167,1988-12-16,ZI000067865
  290,  172,1988-12-17,ZI000067865
  288,  174,1988-12-18,ZI000067865
  288,  143,1988-12-19,ZI000067865
  292,  152,1988-12-20,ZI000067865
  307,  155,1988-12-21,ZI000067865
  316,  165,1988-12-22,ZI000067865
  327,  163,1988-12-23,ZI000067865
  338,  193,1988-12-24,ZI000067865
  340,  143,1988-12-25,ZI000067865
  342,  180,1988-12-26,ZI000067865
  303,  202,1988-12-27,ZI000067865
  289,  175,1988-12-28,ZI000067865
  303,  149,1988-12-29,ZI000067865
  317,  184,1988-12-30,ZI000067865
  282,  192,1988-12-31,ZI000067865
  282,  156,1989-01-01,ZI000067865
  287,  143,1989-01-02,ZI000067865
  311,  192,1989-01-03,ZI000067865
  323,  182,1989-01-04,ZI000067865
  280,  173,1989-01-05,ZI000067865
  316,  170,1989-01-06,ZI000067865
  312,  182,1989-01-07,ZI000067865
  308,  170,1989-01-08,ZI000067865
  297,  173,1989-01-09,ZI000067865
  262,  185,1989-01-10,ZI000067865
  262,  180,1989-01-11,ZI000067865
  296,  184,1989-01-12,ZI000067865
  258,  168,1989-01-13,ZI000067865
  267,  159,1989-01-14,ZI000067865
  294,  152,1989-01-15,ZI000067865
  306,  142,1989-01-16,ZI000067865
  301,  131,1989-01-17,ZI000067865
  279,  160,1989-01-18,ZI000067865
  310,  149,1989-01-19,ZI000067865
  327,  132,1989-01-20,ZI000067865
  330,  150,1989-01-21,ZI000067865
  276,  177,1989-01-22,ZI000067865
  302,  178,1989-01-23,ZI000067865
  279,  183,1989-01-24,ZI000067865
  267,  165,1989-01-25,ZI000067865
  267,  188,1989-01-26,ZI000067865
  278,  178,1989-01-27,ZI000067865
  288,  171,1989-01-28,ZI000067865
  292,  182,1989-01-29,ZI000067865
  287,  170,1989-01-30,ZI000067865
  285,  176,1989-01-31,ZI000067865
  293,  178,1989-02-01,ZI000067865
  307,  170,1989-02-02,ZI000067865
  282,  175,1989-02-03,ZI000067865
  236,  180,1989-02-04,ZI000067865
  233,  175,1989-02-05,ZI000067865
  207,  166,1989-02-06,ZI000067865
  232,  160,1989-02-07,ZI000067865
  259,  173,1989-02-08,ZI000067865
  286,  179,1989-02-09,ZI000067865
  301,  157,1989-02-10,ZI000067865
  283,  124,1989-02-11,ZI000067865
  278,  160,1989-02-12,ZI000067865
  260,  179,1989-02-13,ZI000067865
  299,  164,1989-02-14,ZI000067865
  270,  168,1989-02-15,ZI000067865
  280,  176,1989-02-16,ZI000067865
  276,  182,1989-02-17,ZI000067865
  247,  176,1989-02-18,ZI000067865
  268,  171,1989-02-19,ZI000067865
  273,  190,1989-02-20,ZI000067865
  282,  180,1989-02-21,ZI000067865
  258,  192,1989-02-22,ZI000067865
  228,  194,1989-02-23,ZI000067865
  256,  184,1989-02-24,ZI000067865
  263,  175,1989-02-25,ZI000067865
  210,  180,1989-02-26,ZI000067865
  247,  176,1989-02-27,ZI000067865
  242,  172,1989-02-28,ZI000067865
  260,  178,1989-03-01,ZI000067865
  287,  171,1989-03-02,ZI000067865
  283,  148,1989-03-03,ZI000067865
  237,  157,1989-03-04,ZI000067865
  248,  143,1989-03-05,ZI000067865
  273,  148,1989-03-06,ZI000067865
  246,  134,1989-03-07,ZI000067865
  250,  146,1989-03-08,ZI000067865
  284,  140,1989-03-09,ZI000067865
  300,  107,1989-03-10,ZI000067865
  307,  129,1989-03-11,ZI000067865
  317,  138,1989-03-12,ZI000067865
  300,  124,1989-03-13,ZI000067865
  298,  132,1989-03-14,ZI000067865
  306,  150,1989-03-15,ZI000067865
  312,  144,1989-03-16,ZI000067865
  307,  163,1989-03-17,ZI000067865
  296,  138,1989-03-18,ZI000067865
  286,  130,1989-03-19,ZI000067865
  280,  122,1989-03-20,ZI000067865
  290,  135,1989-03-21,ZI000067865
  292,  144,1989-03-22,ZI000067865
  300,  130,1989-03-23,ZI000067865
  287,  137,1989-03-24,ZI000067865
  278,  182,1989-03-25,ZI000067865
  250,  167,1989-03-26,ZI000067865
  277,  148,1989-03-27,ZI000067865
  273,  130,1989-03-28,ZI000067865
  282,  134,1989-03-29,ZI000067865
  303,  148,1989-03-30,ZI000067865
  282,  167,1989-03-31,ZI000067865
  257,  180,1989-04-01,ZI000067865
  258,  155,1989-04-02,ZI000067865
  272,  110,1989-04-03,ZI000067865
  282,  106,1989-04-04,ZI000067865
  282,   93,1989-04-05,ZI000067865
  282,   84,1989-04-06,ZI000067865
  287,  117,1989-04-07,ZI000067865
  267,  122,1989-04-08,ZI000067865
  258,  125,1989-04-09,ZI000067865
  268,  105,1989-04-10,ZI000067865
  267,  108,1989-04-11,ZI000067865
  272,  104,1989-04-12,ZI000067865
  267,  108,1989-04-13,ZI000067865
  280,  118,1989-04-14,ZI000067865
  278,  100,1989-04-15,ZI000067865
  280,  129,1989-04-16,ZI000067865
  251,  146,1989-04-17,ZI000067865
  211,  134,1989-04-18,ZI000067865
  252,  133,1989-04-19,ZI000067865
  277,  110,1989-04-20,ZI000067865
  297,  108,1989-04-21,ZI000067865
  303,  120,1989-04-22,ZI000067865
  302,  173,1989-04-23,ZI000067865
  266,  172,1989-04-24,ZI000067865
  238,  164,1989-04-25,ZI000067865
  257,  155,1989-04-26,ZI000067865
  250,  143,1989-04-27,ZI000067865
  265,  146,1989-04-28,ZI000067865
  215,  143,1989-04-29,ZI000067865
  215,  130,1989-04-30,ZI000067865
  238,  127,1989-05-01,ZI000067865
  245,  112,1989-05-02,ZI000067865
  243,  103,1989-05-03,ZI000067865
  256,  103,1989-05-04,ZI000067865
  258,  102,1989-05-05,ZI000067865
  246,   88,1989-05-06,ZI000067865
  246,   85,1989-05-07,ZI000067865
  246,  110,1989-05-08,ZI000067865
  236,   93,1989-05-09,ZI000067865
  256,   93,1989-05-10,ZI000067865
  253,   70,1989-05-11,ZI000067865
  275,   59,1989-05-12,ZI000067865
  284,   51,1989-05-13,ZI000067865
  274,   98,1989-05-14,ZI000067865
  265,  118,1989-05-15,ZI000067865
  268,  113,1989-05-16,ZI000067865
  272,   90,1989-05-17,ZI000067865
  268,   87,1989-05-18,ZI000067865
  268,   70,1989-05-19,ZI000067865
  281,   62,1989-05-20,ZI000067865
  274,  104,1989-05-21,ZI000067865
  272,  102,1989-05-22,ZI000067865
  272,   87,1989-05-23,ZI000067865
  267,   74,1989-05-24,ZI000067865
  268,   77,1989-05-25,ZI000067865
  258,   72,1989-05-26,ZI000067865
  272,   62,1989-05-27,ZI000067865
  247,  113,1989-05-28,ZI000067865
  232,  120,1989-05-29,ZI000067865
  238,  107,1989-05-30,ZI000067865
  256,   67,1989-05-31,ZI000067865
  267,   68,1989-06-01,ZI000067865
  278,   60,1989-06-02,ZI000067865
  279,   83,1989-06-03,ZI000067865
  270,   62,1989-06-04,ZI000067865
  256,   90,1989-06-05,ZI000067865
  182,  122,1989-06-06,ZI000067865
  236,   96,1989-06-07,ZI000067865
  242,  113,1989-06-08,ZI000067865
  236,  102,1989-06-09,ZI000067865
  222,   80,1989-06-10,ZI000067865
  217,   77,1989-06-11,ZI000067865
  196,   61,1989-06-12,ZI000067865
  202,   46,1989-06-13,ZI000067865
  215,   56,1989-06-14,ZI000067865
  208,   57,1989-06-15,ZI000067865
  166,   53,1989-06-16,ZI000067865
  130,   10,1989-06-17,ZI000067865
  192,   20,1989-06-18,ZI000067865
  225,   53,1989-06-19,ZI000067865
  226,   59,1989-06-20,ZI000067865
  243,   56,1989-06-21,ZI000067865
  250,  107,1989-06-22,ZI000067865
  247,  119,1989-06-23,ZI000067865
  255,   62,1989-06-24,ZI000067865
  263,   69,1989-06-25,ZI000067865
  270,   58,1989-06-26,ZI000067865
  278,   72,1989-06-27,ZI000067865
  277,   74,1989-06-28,ZI000067865
  263,   36,1989-06-29,ZI000067865
  268,   47,1989-06-30,ZI000067865
  257,   48,1989-07-01,ZI000067865
  260,   39,1989-07-02,ZI000067865
  262,   42,1989-07-03,ZI000067865
  259,   88,1989-07-04,ZI000067865
  257,   89,1989-07-05,ZI000067865
  265,   38,1989-07-06,ZI000067865
  242,   90,1989-07-07,ZI000067865
  227,   82,1989-07-08,ZI000067865
  237,   94,1989-07-09,ZI000067865
  234,   52,1989-07-10,ZI000067865
  247,   26,1989-07-11,ZI000067865
  249,   23,1989-07-12,ZI000067865
  218,  101,1989-07-13,ZI000067865
  218,   72,1989-07-14,ZI000067865
  227,   82,1989-07-15,ZI000067865
  242,   54,1989-07-16,ZI000067865
  258,   55,1989-07-17,ZI000067865
  272,   62,1989-07-18,ZI000067865
  208,   75,1989-07-19,ZI000067865
  157,   36,1989-07-20,ZI000067865
  142,   62,1989-07-21,ZI000067865
  186,   82,1989-07-22,ZI000067865
  200,   57,1989-07-23,ZI000067865
  212,   58,1989-07-24,ZI000067865
  238,   50,1989-07-25,ZI000067865
  257,   28,1989-07-26,ZI000067865
  268,   45,1989-07-27,ZI000067865
  276,   82,1989-07-28,ZI000067865
  249,  105,1989-07-29,ZI000067865
  251,   57,1989-07-30,ZI000067865
  272,   50,1989-07-31,ZI000067865
  263,   46,1989-08-01,ZI000067865
  268,   50,1989-08-02,ZI000067865
  274,   37,1989-08-03,ZI000067865
  207,  119,1989-08-04,ZI000067865
  202,   77,1989-08-05,ZI000067865
  152,  102,1989-08-06,ZI000067865
  192,   90,1989-08-07,ZI000067865
  240,   87,1989-08-08,ZI000067865
  223,   94,1989-08-09,ZI000067865
  252,   87,1989-08-10,ZI000067865
  262,   78,1989-08-11,ZI000067865
  262,   78,1989-08-12,ZI000067865
  262,   81,1989-08-13,ZI000067865
  272,  102,1989-08-14,ZI000067865
  287,   80,1989-08-15,ZI000067865
  292,   80,1989-08-16,ZI000067865
  277,   87,1989-08-17,ZI000067865
  244,  110,1989-08-18,ZI000067865
  250,   92,1989-08-19,ZI000067865
  265,   60,1989-08-20,ZI000067865
  265,   65,1989-08-21,ZI000067865
  258,  106,1989-08-22,ZI000067865
  256,  122,1989-08-23,ZI000067865
  265,   93,1989-08-24,ZI000067865
  283,   62,1989-08-25,ZI000067865
  301,   78,1989-08-26,ZI000067865
  306,   82,1989-08-27,ZI000067865
  325,   92,1989-08-28,ZI000067865
  295,   96,1989-08-29,ZI000067865
  300,  116,1989-08-30,ZI000067865
  317,  148,1989-08-31,ZI000067865
  291,  133,1989-09-01,ZI000067865
  302,  109,1989-09-02,ZI000067865
  308,  109,1989-09-03,ZI000067865
  323,  100,1989-09-04,ZI000067865
  322,   96,1989-09-05,ZI000067865
  320,  113,1989-09-06,ZI000067865
  148,  116,1989-09-07,ZI000067865
  198,  108,1989-09-08,ZI000067865
  194,  103,1989-09-09,ZI000067865
  252,   86,1989-09-10,ZI000067865
  263,   78,1989-09-11,ZI000067865
  280,   86,1989-09-12,ZI000067865
  302,   90,1989-09-13,ZI000067865
  312,  127,1989-09-14,ZI000067865
  328,  111,1989-09-15,ZI000067865
  316,  117,1989-09-16,ZI000067865
  312,  130,1989-09-17,ZI000067865
  324,   75,1989-09-18,ZI000067865
  342,  131,1989-09-19,ZI000067865
  296,  173,1989-09-20,ZI000067865
  318,  140,1989-09-21,ZI000067865
  329,  152,1989-09-22,ZI000067865
  331,  163,1989-09-23,ZI000067865
  344,  146,1989-09-24,ZI000067865
  267,  194,1989-09-25,ZI000067865
  266,  150,1989-09-26,ZI000067865
  283,  116,1989-09-27,ZI000067865
  292,  103,1989-09-28,ZI000067865
  306,   88,1989-09-29,ZI000067865
  330,  113,1989-09-30,ZI000067865
  327,  127,1989-10-01,ZI000067865
  339,  162,1989-10-02,ZI000067865
  350,  134,1989-10-03,ZI000067865
  356,  182,1989-10-04,ZI000067865
  346,  155,1989-10-05,ZI000067865
  332,  175,1989-10-06,ZI000067865
  317,  172,1989-10-07,ZI000067865
  314,  153,1989-10-08,ZI000067865
  342,  160,1989-10-09,ZI000067865
  239,  176,1989-10-10,ZI000067865
  166,  132,1989-10-11,ZI000067865
  212,  132,1989-10-12,ZI000067865
  268,  136,1989-10-13,ZI000067865
  262,  150,1989-10-14,ZI000067865
  312,  106,1989-10-15,ZI000067865
  325,  100,1989-10-16,ZI000067865
  313,  144,1989-10-17,ZI000067865
  318,  131,1989-10-18,ZI000067865
  337,  110,1989-10-19,ZI000067865
  328,  157,1989-10-20,ZI000067865
  327,  161,1989-10-21,ZI000067865
  347,  215,1989-10-22,ZI000067865
  305,  157,1989-10-23,ZI000067865
  262,  176,1989-10-24,ZI000067865
  206,  155,1989-10-25,ZI000067865
  281,  144,1989-10-26,ZI000067865
  291,  121,1989-10-27,ZI000067865
  315,  118,1989-10-28,ZI000067865
  283,  156,1989-10-29,ZI000067865
  292,  141,1989-10-30,ZI000067865
  330,  142,1989-10-31,ZI000067865
  357,  136,1989-11-01,ZI000067865
  348,  191,1989-11-02,ZI000067865
  340,  172,1989-11-03,ZI000067865
  327,  175,1989-11-04,ZI000067865
  322,  167,1989-11-05,ZI000067865
  303,  166,1989-11-06,ZI000067865
  312,  172,1989-11-07,ZI000067865
  321,  188,1989-11-08,ZI000067865
  297,  197,1989-11-09,ZI000067865
  305,  178,1989-11-10,ZI000067865
  289,  179,1989-11-11,ZI000067865
  273,  185,1989-11-12,ZI000067865
  269,  162,1989-11-13,ZI000067865
  251,  160,1989-11-14,ZI000067865
  290,  146,1989-11-15,ZI000067865
  289,  170,1989-11-16,ZI000067865
  247,  169,1989-11-17,ZI000067865
  281,  164,1989-11-18,ZI000067865
  318,  168,1989-11-19,ZI000067865
  282,  172,1989-11-20,ZI000067865
  280,  134,1989-11-21,ZI000067865
  293,  130,1989-11-22,ZI000067865
  308,  141,1989-11-23,ZI000067865
  330,  122,1989-11-24,ZI000067865
  312,  145,1989-11-25,ZI000067865
  312,  157,1989-11-26,ZI000067865
  316,  147,1989-11-27,ZI000067865
  320,  172,1989-11-28,ZI000067865
  326,  156,1989-11-29,ZI000067865
  249,  165,1989-11-30,ZI000067865
  302,  165,1989-12-01,ZI000067865
  301,  150,1989-12-02,ZI000067865
  287,  176,1989-12-03,ZI000067865
  311,  145,1989-12-04,ZI000067865
  316,  157,1989-12-05,ZI000067865
  312,  171,1989-12-06,ZI000067865
  286,  170,1989-12-07,ZI000067865
  307,  166,1989-12-08,ZI000067865
  298,  166,1989-12-09,ZI000067865
  278,  178,1989-12-10,ZI000067865
  279,  158,1989-12-11,ZI000067865
  293,  157,1989-12-12,ZI000067865
  300,  166,1989-12-13,ZI000067865
  300,  180,1989-12-14,ZI000067865
  303,  162,1989-12-15,ZI000067865
  248,  170,1989-12-16,ZI000067865
  242,  140,1989-12-17,ZI000067865
  299,  126,1989-12-18,ZI000067865
  318,  117,1989-12-19,ZI000067865
  355,  126,1989-12-20,ZI000067865
  367,  155,1989-12-21,ZI000067865
  318,  167,1989-12-22,ZI000067865
  296,  165,1989-12-23,ZI000067865
  312,  142,1989-12-24,ZI000067865
  282,  198,1989-12-25,ZI000067865
  268,  177,1989-12-26,ZI000067865
  302,  167,1989-12-27,ZI000067865
  316,  164,1989-12-28,ZI000067865
  317,  167,1989-12-29,ZI000067865
  312,  174,1989-12-30,ZI000067865
  308,  184,1989-12-31,ZI000067865
  292,  183,1990-01-01,ZI000067865
  298,  180,1990-01-02,ZI000067865
  298,  172,1990-01-03,ZI000067865
  298,  172,1990-01-04,ZI000067865
  298,  146,1990-01-05,ZI000067865
  309,  168,1990-01-06,ZI000067865
  313,  186,1990-01-07,ZI000067865
  272,  183,1990-01-08,ZI000067865
  252,  169,1990-01-09,ZI000067865
  297,  171,1990-01-10,ZI000067865
  290,  187,1990-01-11,ZI000067865
  278,  172,1990-01-12,ZI000067865
  272,  175,1990-01-13,ZI000067865
  278,  172,1990-01-14,ZI000067865
  265,  170,1990-01-15,ZI000067865
  267,  185,1990-01-16,ZI000067865
  280,  178,1990-01-17,ZI000067865
  282,  152,1990-01-18,ZI000067865
  293,  142,1990-01-19,ZI000067865
  304,  148,1990-01-20,ZI000067865
  306,  174,1990-01-21,ZI000067865
  272,  172,1990-01-22,ZI000067865
  290,  183,1990-01-23,ZI000067865
  288,  177,1990-01-24,ZI000067865
  280,  182,1990-01-25,ZI000067865
  287,  180,1990-01-26,ZI000067865
  282,  177,1990-01-27,ZI000067865
  280,  185,1990-01-28,ZI000067865
  275,  172,1990-01-29,ZI000067865
  232,  172,1990-01-30,ZI000067865
  263,  170,1990-01-31,ZI000067865
  286,  175,1990-02-01,ZI000067865
  292,  166,1990-02-02,ZI000067865
  282,  167,1990-02-03,ZI000067865
  256,  163,1990-02-04,ZI000067865
  287,  166,1990-02-05,ZI000067865
  290,  180,1990-02-06,ZI000067865
  242,  174,1990-02-07,ZI000067865
  272,  180,1990-02-08,ZI000067865
  237,  166,1990-02-09,ZI000067865
  262,  196,1990-02-10,ZI000067865
  266,  172,1990-02-11,ZI000067865
  286,  163,1990-02-12,ZI000067865
  272,  172,1990-02-13,ZI000067865
  252,  180,1990-02-14,ZI000067865
  276,  187,1990-02-15,ZI000067865
  282,  145,1990-02-16,ZI000067865
  302,  157,1990-02-17,ZI000067865
  297,  169,1990-02-18,ZI000067865
